numero AMM;nom produit;identifiant usage; date decision;stade cultural min (BBCH);tade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;intervalle minimum entre applications (jour);
2040195;SYSTHANE NEW;Cerisier*Trt Part.Aer.*Moniliose(s) et pourriture grise;19/01/2018;;;Retrait;0.11;L/hL;7;;3;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Cucurbitacées à peau comestible*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;1.66;L/ha;3;;;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Cultures florales et plantes vertes*Trt Part.Aer.*Maladies diverses (1);19/01/2018;;;Retrait;0.125;L/hL;;;;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Cultures florales et plantes vertes*Trt Part.Aer.*Rouille(s);19/01/2018;;;Retrait;1.66;L/ha;;;;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Fraisier*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;1.33;L/ha;3;;3;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Houblon*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;0.133;L/hL;14;;4;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Cucurbitacées à peau non comestible*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;1.66;L/ha;3;;;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Pêcher - Abricotier*Trt Part.Aer.*Moniliose(s);19/01/2018;;;Retrait;0.11;L/hL;7;;3;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Pêcher - Abricotier*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;0.13;L/hL;7;;3;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Fruits à pépins*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;0.1;L/hL;14;;3;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Prunier*Trt Part.Aer.*Moniliose(s);19/01/2018;;;Retrait;0.11;L/hL;7;;3;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Rosier*Trt Part.Aer.*Maladies des taches noires;19/01/2018;;;Retrait;1.33;L/ha;;;;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Rosier*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;1.33;L/ha;;;;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Rosier*Trt Part.Aer.*Rouille(s);19/01/2018;;;Retrait;1.33;L/ha;;;;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Tomate - Aubergine*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;1.66;L/ha;3;;4;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Vigne*Trt Part.Aer.*Oïdium(s);19/01/2018;;;Retrait;1.0;L/ha;14;;3;15/07/2018;15/07/2019;;;;;;;
2040195;SYSTHANE NEW;Vigne*Trt Part.Aer.*Black rot;19/01/2018;;;Retrait;1.0;L/ha;14;;3;15/07/2018;15/07/2019;;;;;;;
2150382;ROUNDUP 3PLUS MAX;Traitements généraux*Désherbage*Avt Mise Cult. (1);;;;Retrait;10.5;mL/10 m²;;;1;15/12/2018;15/12/2018;;;;;;;
2150382;ROUNDUP 3PLUS MAX;Traitements généraux*Désherbage*Avt Mise Cult. (1);;;;Retrait;14.0;mL/10 m²;;;1;15/12/2018;15/12/2018;;;;;;;
8400475;DAZIDE 85;Cultures florales et plantes vertes*Trt Part.Aer.*Régul. Croiss. Org. Aériens;09/08/2010;;;Retrait;5.0;kg/ha;;;3;;;;;;;;;
8400475;DAZIDE 85;Cultures florales et plantes vertes*Trt Part.Aer.*Act. Floraison;29/03/2011;;;Retrait;;;;;;15/03/2012;15/05/2011;;;;;;;
2160499;KB ANTI LISERONS;Asperge*Désherbage;01/09/2020;;;Retrait;0.8;mL/m²;;;1;01/03/2021;01/03/2022;;;;;;;
2160499;KB ANTI LISERONS;Gazons de graminées*Désherbage;01/09/2020;;;Retrait;0.8;mL/m²;;;1;01/03/2021;01/03/2022;;;;;;;
2160499;KB ANTI LISERONS;Fruits à noyau*Désherbage*Cult. Installées;01/09/2020;;;Retrait;1.0;mL/m²;;;1;01/03/2021;01/03/2022;;;;;;;
2020014;AMBITION;Betterave industrielle et fourragère*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;45;;1;;;;;;;;;
2020014;AMBITION;Carotte*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;30;;1;;;;;;;;;
2020014;AMBITION;Crucifères oléagineuses*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;90;;1;;;;;;;;;
2020014;AMBITION;Graines protéagineuses*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;50;;1;;;;;;;;;
2020014;AMBITION;Laitue*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;30;;1;;;;;;;;;
2020014;AMBITION;Légumineuses fourragères*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;45;;1;;;;;;;;;
2020014;AMBITION;Lin*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;90;;1;;;;;;;;;
2020014;AMBITION;Pois écossés frais*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;40;;1;;;;;;;;;
2020014;AMBITION;Pomme de terre*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;45;;1;;;;;;;;;
2020014;AMBITION;Fruits à pépins*Désherbage*Cult. Installées;19/09/2019;;;Retrait;1.2;L/ha;30;;1;;;;;;;;;
2020014;AMBITION;Fruits à pépins*Désherbage*Pépi. Jeunes plantat.;19/09/2019;;;Retrait;1.2;L/ha;30;;1;;;;;;;;;
2020014;AMBITION;Porte graine*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;;;1;;;;;;;;;
2020014;AMBITION;Soja*Désherbage;19/09/2019;;;Retrait;1.2;L/ha;90;;1;;;;;;;;;
2020014;AMBITION;Vigne*Désherbage*Cult. Installées;19/09/2019;;;Retrait;1.2;L/ha;30;;1;;;;;;;;;
